protein	class	features
>10186	1	0.10374,-280.76655,0.36890,-0.00219,-0.04050,0.00005,-0.20079,-513.51449,-2.43816,-0.00323,-0.07840,-0.00002,-0.13096,11.54464,-0.16669,0.00054,-0.01946,-0.00112,-0.03306,-181.04847,0.50009,-0.00137,-0.02636,-0.00023
>10188	1	-0.15495,-267.31949,0.66539,-0.00195,-0.05970,-0.00044,-0.45738,201.31829,-1.89444,0.00055,0.01068,-0.00045,0.22673,-534.03301,0.01015,-0.00176,-0.05744,-0.00093,-0.09651,72.43240,-1.73406,0.00114,0.02857,-0.00033
>10192	1	0.05539,-96.23280,0.49169,-0.00011,-0.00968,-0.00058,-0.07573,-66.71854,-0.99677,-0.00103,-0.03941,-0.00148,-0.07795,119.89989,-0.69545,0.00052,-0.00169,-0.00083,0.09221,25.51672,0.83046,0.00036,0.02563,0.00163
>10193	1	-0.14578,279.83607,-0.63193,0.00338,0.08941,-0.00039,0.61970,185.43247,-1.70763,0.00197,0.09012,-0.00006,-0.11284,-307.60441,-0.35907,-0.00293,-0.07910,-0.00269,0.12586,-202.77832,2.85947,-0.00212,-0.03884,-0.00107
>10194	1	-0.66552,-180.43312,-3.84702,-0.00162,-0.06373,-0.00197,0.62952,-472.79028,2.83550,-0.00153,-0.02745,-0.00076,-0.55002,-36.33865,-3.11623,0.00020,-0.01504,0.00006,0.29980,495.38384,3.05466,0.00130,0.07702,0.00216
>10195	1	-0.23017,-278.35500,-1.82402,-0.00218,-0.08557,-0.00079,0.28269,-457.13111,0.57409,-0.00201,-0.06151,0.00008,-0.66822,243.70625,-2.42271,0.00046,0.02157,0.00031,0.26909,-257.22286,-0.61754,-0.00004,0.00463,0.00001
>10196	1	0.02640,-333.71824,0.69119,-0.00247,-0.07073,-0.00146,-0.80379,-76.95862,-1.67056,-0.00045,-0.02999,-0.00053,0.21811,-29.04910,-0.93065,0.00053,0.02336,0.00019,0.34832,259.49219,1.11028,0.00120,0.02560,-0.00060
>10198	1	0.00153,-20.46398,-0.22595,0.00021,0.00397,-0.00226,-0.11941,-23.37240,-0.85507,-0.00017,-0.00013,-0.00108,-0.13219,-153.81122,-1.83158,-0.00086,-0.01441,0.00150,-0.08535,161.73547,-0.49969,0.00030,0.00822,-0.00451
>10199	1	-0.19102,251.17774,-2.28816,0.00061,0.02034,0.00398,0.02611,-302.95166,0.28334,-0.00162,-0.04859,-0.00050,0.03818,-244.21482,0.02477,-0.00092,-0.04184,-0.00245,-0.00364,-58.98170,-0.16665,-0.00016,-0.00026,-0.00130
>10200	1	-0.12255,-65.10664,-1.44217,-0.00026,-0.00359,0.00043,-0.07530,-145.75268,-0.99005,-0.00017,-0.00399,-0.00172,0.07670,-27.82090,0.53561,0.00002,-0.02004,-0.00277,-0.23272,-74.95209,-1.79243,-0.00022,-0.01786,-0.00240
>10203	1	-0.19376,-1285.86813,-5.18813,-0.00745,-0.13340,-0.00032,0.00010,406.71249,1.03935,0.00179,0.04007,0.00285,0.04978,766.40520,2.80806,0.00392,0.07682,-0.00345,-0.32748,-2140.02408,-6.38789,-0.01243,-0.25454,-0.00254
>10204	1	-0.18069,177.27769,0.96617,0.00077,-0.00568,-0.00145,-0.18056,-16.44191,-4.50148,0.00053,0.03153,-0.00289,-0.26903,-165.68260,-3.83857,-0.00061,0.00345,0.00098,0.37595,-286.03578,3.85451,-0.00123,-0.03953,0.00255
>10205	1	0.00699,-62.49357,1.27680,-0.00095,-0.05829,-0.00107,-0.41719,343.12769,-2.37290,0.00138,0.06611,-0.00108,-0.44127,-179.88750,-1.71004,-0.00081,-0.02691,0.00014,-0.12811,-279.42273,-1.05879,-0.00170,-0.01974,-0.00040
>10206	1	-0.15005,-18.93539,-0.62246,-0.00070,-0.00645,0.00002,0.11675,-230.65162,-0.07729,-0.00115,-0.01704,-0.00009,0.23524,-47.59782,2.25773,-0.00006,0.00619,-0.00000,-0.12059,17.20575,-1.69269,-0.00017,-0.00465,-0.00006
>10207	1	-0.00883,-183.73869,-1.63491,-0.00055,-0.01422,0.00024,-0.48018,146.51683,-0.49426,0.00030,0.00901,0.00233,-0.34649,-416.47323,-2.40296,-0.00335,-0.06565,-0.00121,-0.27379,-130.16785,-1.23117,0.00077,-0.00771,-0.00015
>10209	1	0.02477,-411.60497,-0.62175,-0.00105,-0.04985,-0.00126,0.13290,139.24222,1.87778,-0.00122,-0.01310,-0.00155,-0.86390,-612.22590,-2.84611,-0.00361,-0.13272,-0.00199,-0.22340,-139.70240,-0.83919,-0.00102,-0.03867,-0.00052
>10211	1	-0.11560,-1.83667,1.04287,-0.00008,0.00226,-0.00136,-0.04715,40.55818,-0.32171,-0.00049,0.00113,0.00237,0.07034,187.47200,-2.19613,0.00227,0.05119,0.00024,-0.47524,-181.49778,-1.37957,-0.00200,-0.07142,-0.00101
>10212	1	0.36602,207.81537,0.89769,0.00126,0.02811,-0.00031,0.04397,-112.82372,0.69250,-0.00066,-0.02623,-0.00016,-0.16119,-444.47967,0.06182,-0.00208,-0.08130,0.00012,-0.16491,-633.65537,1.16100,-0.00380,-0.13291,-0.00031
>10213	1	-0.05236,-290.52793,1.22401,-0.00191,-0.04062,0.00030,-0.20405,660.06441,-2.64351,0.00203,0.10108,0.00280,-1.43531,-383.65781,-4.32444,0.00036,-0.09898,-0.00210,-0.24853,-962.84721,-3.55122,-0.00689,-0.15319,-0.00555
>10215	1	-0.40258,-355.60956,-0.79039,-0.00286,-0.09749,-0.00106,-0.02372,25.66677,0.37929,0.00032,0.00851,-0.00552,-0.49366,-414.92840,-0.79325,-0.00350,-0.11978,0.00148,0.48934,287.31279,0.02758,0.00281,0.09584,0.00027
>10216	1	-0.30478,-219.70165,-1.15287,-0.00221,-0.07086,-0.00241,0.03770,76.37751,0.88989,0.00141,0.03126,-0.00524,-0.16008,-99.34210,-1.14449,-0.00048,-0.03088,-0.00068,-0.03291,76.16367,0.61675,0.00012,0.01587,0.00681
>10218	1	-0.13238,-82.40040,-1.52764,-0.00111,-0.03319,-0.00376,0.20383,340.65249,0.26801,0.00315,0.08964,-0.00341,-0.08658,-189.95228,-0.48998,-0.00201,-0.05610,-0.00204,0.17187,216.68667,1.59650,0.00200,0.07111,0.00369
>10219	1	-0.10432,-64.09473,-0.65211,-0.00080,-0.02424,0.00019,0.06195,185.99528,-0.50118,0.00187,0.04845,-0.00491,-0.05689,-120.93987,-0.33298,-0.00175,-0.03869,-0.00420,0.01530,12.48247,0.74789,0.00101,0.01340,-0.00268
>10220	1	-0.11186,-181.05643,-0.26916,-0.00210,-0.04622,-0.00178,0.02519,16.26836,-0.67097,0.00050,0.01176,-0.00270,-0.02709,-12.56113,-0.28737,-0.00030,-0.00768,-0.00647,0.02161,7.61736,1.03259,0.00023,0.00773,0.00282
>10223	1	0.02261,181.81300,0.66917,0.00110,0.04265,0.00112,0.01045,-254.22430,0.36519,-0.00222,-0.04800,0.00121,-0.16326,-248.61936,-0.49198,-0.00130,-0.06260,-0.00673,-0.09652,-98.45845,-0.64895,-0.00020,-0.02949,-0.00809
>10224	1	-0.06707,255.11424,-0.11103,0.00136,0.05361,0.00597,-0.14071,-292.23831,-1.43449,-0.00285,-0.07032,-0.00091,-0.24026,-490.40637,-0.44763,-0.00219,-0.12861,-0.00749,0.07395,-495.17587,-0.54849,-0.00270,-0.08647,-0.00644
>10225	1	-0.14008,343.12258,-1.89697,0.00243,0.07242,0.00039,-0.07173,-612.31003,-1.01821,-0.00479,-0.11619,-0.00155,-0.12153,-662.73147,1.11553,-0.00367,-0.16000,-0.00514,0.06996,-506.33374,-0.98451,-0.00298,-0.09490,-0.00371
>10226	1	-0.21754,247.72934,-2.96902,0.00145,0.04281,0.00019,-0.17302,-300.14263,-1.27073,-0.00261,-0.06011,0.00085,-0.05668,-408.26053,1.70746,-0.00211,-0.11025,-0.00389,0.27155,-793.58156,0.89566,-0.00504,-0.11623,-0.00376
>10227	1	-0.19715,252.69675,-2.39399,0.00207,0.03959,-0.00317,0.02091,183.29571,-0.85556,0.00095,0.05409,0.00364,0.02077,-245.74016,1.06079,-0.00143,-0.06368,-0.00408,0.00589,-301.89468,-0.76145,-0.00212,-0.05404,0.00045
>10228	1	-0.06236,87.41466,-0.65380,0.00119,0.00891,-0.00255,0.09875,-0.54018,-0.22793,-0.00004,0.01917,0.00184,0.01577,-173.29846,-0.69359,-0.00150,-0.04096,-0.00567,0.11680,-288.84899,0.28838,-0.00207,-0.03787,0.00054
>10229	1	0.02699,-34.19921,0.64033,0.00040,-0.00878,0.00012,0.01368,144.88899,-0.81635,0.00098,0.03572,0.00257,-0.02029,-1.31016,-1.55337,0.00005,0.00994,-0.00185,-0.16574,-147.31767,-2.86929,-0.00122,-0.04034,-0.00157
>10240	1	-0.15364,-83.65267,-0.79902,-0.00037,-0.01125,0.00011,0.04882,-739.90653,-1.22374,-0.00220,-0.06868,-0.00544,-0.23699,259.58815,-0.92033,0.00200,0.06215,-0.00105,0.28950,554.44891,2.29700,0.00131,0.03422,0.00271
>10241	1	0.03802,-262.08544,-0.33755,-0.00157,-0.03608,-0.00016,-0.08637,-684.26950,-1.10151,-0.00220,-0.07213,-0.00519,-0.08880,267.16879,-0.72702,0.00228,0.05338,-0.00256,0.15600,395.56874,1.67931,0.00024,0.01763,0.00153
>10242	1	-0.23584,-65.16635,-1.83681,0.00047,-0.00767,-0.00038,-0.10518,-461.12967,-2.46637,-0.00120,-0.01383,-0.00023,-0.14664,-80.98127,2.14171,-0.00159,-0.07345,-0.00016,-0.67760,323.93594,-2.14026,-0.00086,-0.01987,-0.00199
>10243	1	0.23267,-14.64980,1.74872,0.00026,0.02248,-0.00045,0.09769,266.95509,0.02917,0.00090,0.05103,-0.00132,-0.01541,49.30847,-0.70924,0.00015,0.00336,-0.00018,-0.17136,-138.46276,-1.59200,-0.00099,-0.03562,-0.00023
>10244	1	-0.09740,-7.94806,-1.44431,0.00172,0.02235,-0.00073,-0.23289,-549.64603,-1.77032,-0.00588,-0.08188,-0.00032,0.11447,-492.52722,0.79833,-0.00434,-0.09524,-0.00068,0.14041,-92.07022,2.44644,-0.00018,-0.02734,-0.00123
>10252	1	0.11588,71.22596,-1.05003,0.00038,0.01979,-0.00067,-0.35400,-50.80843,-2.52943,0.00005,0.00772,-0.00046,-0.22226,-432.39164,-0.90121,-0.00252,-0.07687,-0.00005,-0.35495,-386.39607,1.23418,-0.00299,-0.12342,-0.00052
>10264	1	0.01612,40.48172,-0.01230,-0.00029,-0.00657,-0.00096,-0.03132,-73.16217,-2.25393,-0.00020,0.01025,-0.00012,0.05905,-29.90670,0.11036,-0.00061,-0.00464,-0.00110,0.31564,405.93905,1.52726,0.00181,0.06193,0.00031
>10265	1	0.52897,119.54370,0.77470,0.00121,0.04143,0.00036,-0.10474,-700.32205,-0.54904,-0.00494,-0.13672,0.00223,0.48319,15.49076,-0.36495,0.00100,0.04063,-0.00123,0.46654,202.14046,0.28911,0.00230,0.06894,-0.00054
>10268	1	-0.17250,151.47451,-1.41876,0.00096,0.01787,0.00050,-0.12212,-202.05118,-1.28977,-0.00139,-0.03861,-0.00093,-0.01228,-230.61450,0.16462,-0.00147,-0.04737,-0.00013,-0.01496,24.47016,-0.32690,-0.00010,0.01290,0.00026
>10269	1	-0.21163,-144.09198,0.11773,-0.00078,-0.04052,0.00017,-0.00616,-203.73501,-1.46821,-0.00049,-0.01136,-0.00034,-0.05491,44.07039,-0.32117,-0.00004,-0.00672,-0.00035,-0.35375,17.48681,-1.25262,0.00052,-0.00889,0.00030
>10280	1	0.06624,102.00962,1.43920,-0.00089,-0.01986,-0.00343,-0.33359,102.78620,0.26813,0.00052,0.00264,0.00018,0.19486,-369.23734,1.16613,-0.00114,-0.05155,-0.00041,-0.36934,148.87734,-4.83563,0.00215,0.06799,0.00150
>10281	1	0.11787,34.01777,2.60571,-0.00102,-0.03425,-0.00149,-0.52747,-214.21563,-3.74833,-0.00039,-0.00729,-0.00033,0.08618,-183.19438,-0.22000,-0.00056,-0.03249,-0.00074,0.37380,389.20938,1.18500,0.00243,0.06684,0.00126
>10282	1	0.15722,-259.62116,2.35533,-0.00150,-0.04177,-0.00007,-0.57279,-402.09688,-3.93193,-0.00263,-0.03813,0.00002,0.07805,201.68463,-0.06284,0.00115,0.00488,-0.00021,0.47505,333.31938,1.11234,0.00213,0.05936,0.00006
>10283	1	-0.21254,215.70641,-1.03000,0.00105,0.02674,-0.00008,-0.35476,-424.81172,-2.57167,-0.00270,-0.03570,0.00001,0.25232,-72.30409,2.54000,-0.00171,-0.05866,0.00003,0.31307,411.42484,-0.22750,0.00295,0.08558,-0.00005
>10287	1	-0.33128,-646.69817,-1.72214,-0.00383,-0.12148,-0.00118,0.27355,-15.45786,-0.61538,0.00002,0.02856,-0.00107,-0.32513,-66.16778,-1.51250,-0.00105,-0.04378,-0.00128,-0.01970,218.63747,-0.09455,0.00196,0.07074,0.00045
>10288	1	-0.23306,-407.30202,-0.75044,-0.00246,-0.07769,-0.00054,0.01416,-129.83925,-2.00112,-0.00068,-0.00861,-0.00064,-0.15530,-37.25355,-1.88838,-0.00063,-0.01637,-0.00114,0.04432,5.90389,1.25163,0.00057,0.02347,0.00039
>10290	1	-0.54461,-125.47384,-1.49268,-0.00205,-0.04844,0.00132,0.36231,-35.79782,0.58765,-0.00000,0.01801,-0.00371,-0.41640,680.95025,-1.41256,0.00480,0.11737,-0.00390,0.29027,-561.08955,0.82734,-0.00319,-0.10449,-0.00074
>10291	1	0.06862,33.59994,-0.12389,0.00087,0.00510,-0.00060,-0.27025,93.90660,0.54032,0.00072,0.01119,-0.00109,-0.37470,-23.66378,-4.29028,-0.00031,-0.01616,0.00067,-0.09069,118.76662,-1.79644,0.00014,0.00900,-0.00032
>10292	1	-0.34991,-122.70195,-2.11578,-0.00104,0.00327,-0.00061,0.45015,-197.70048,1.35402,-0.00085,-0.01325,0.00003,-0.62421,381.50554,-0.61083,0.00417,0.07687,-0.00043,0.31356,-771.02834,-0.20434,-0.00748,-0.13861,0.00013
>10294	1	-0.67779,-99.03654,-5.12198,0.00022,0.00359,-0.00062,0.63614,-245.18326,5.44684,0.00052,-0.03586,0.00026,-0.67030,292.43778,-3.37528,0.00284,0.07720,-0.00091,0.25656,120.15468,3.42325,0.00155,0.00097,-0.00023
>10295	1	-0.05662,-92.74171,0.07130,-0.00172,-0.03512,0.00298,-0.05050,193.60975,-0.63015,0.00199,0.05743,0.00480,0.28903,-235.20397,1.88449,-0.00217,-0.02676,0.00062,-0.29924,-57.03709,-0.25194,-0.00000,-0.00919,0.00247
>10296	1	0.00484,36.02656,0.48381,0.00116,0.01480,-0.00223,-0.02478,126.34838,-0.24760,0.00117,0.01090,0.00008,-0.12292,-449.08999,-1.35162,-0.00210,-0.06306,0.00044,-0.06676,-399.79806,-0.26729,-0.00298,-0.07575,-0.00087
>10299	1	-0.27692,-64.66148,0.10783,0.00102,0.01350,-0.00127,0.06635,-198.55960,1.29732,-0.00163,-0.05735,-0.00195,0.04753,-129.52729,0.13257,-0.00369,-0.07113,0.00062,-0.48871,-279.65074,-2.87324,-0.00248,-0.02655,0.00254
>10300	1	-0.19724,139.53278,-1.09000,0.00040,0.00568,-0.00043,-0.10262,-146.33248,-0.27308,-0.00170,-0.03891,-0.00049,-0.41685,154.28306,0.20333,0.00010,-0.00492,-0.00004,0.04044,184.14535,-1.26182,0.00187,0.04974,-0.00056
>10302	1	-0.39190,-329.47107,-4.62999,-0.00273,-0.03299,-0.00213,-0.17399,132.91935,2.59453,0.00126,-0.00905,0.00092,-0.22839,-82.86811,-2.66096,-0.00099,-0.02089,-0.00087,-0.45032,-95.14307,1.28157,0.00000,-0.01306,0.00064
>10304	1	0.03968,-186.02850,-0.89676,-0.00058,-0.02036,-0.00075,0.06523,-627.59696,1.00589,-0.00312,-0.10204,-0.00041,-0.39759,349.92621,-0.76251,0.00045,0.03083,-0.00042,-0.44531,253.51872,-1.85188,0.00107,0.02781,-0.00051
>10307	1	-0.66233,177.02701,0.26000,-0.00018,-0.01034,0.00004,0.15184,-112.37222,-1.00875,-0.00048,0.00737,-0.00054,-0.20050,-506.01767,-2.30000,-0.00244,-0.08673,0.00047,0.54292,181.67857,0.63500,0.00114,0.06220,-0.00064
>10309	1	-0.02032,326.00649,-0.35599,0.00105,0.02341,0.00185,0.03025,-217.69915,0.73415,-0.00122,-0.04548,-0.00166,0.08605,-247.58697,0.12019,0.00028,-0.01971,-0.00163,-0.10804,-158.67207,0.37873,-0.00086,-0.01992,-0.00357
>10311	1	-0.18980,75.00650,-4.05822,0.00034,0.00762,-0.00008,-0.08961,-228.98000,-1.07556,-0.00085,-0.02576,-0.00024,-0.15580,-368.85250,-1.40111,-0.00105,-0.02032,-0.00047,-0.76520,-133.57250,-13.15222,0.00012,0.01169,-0.00074
>10312	1	0.11674,-51.82839,-0.06656,-0.00110,-0.02962,0.00241,-0.16858,107.63146,-0.87386,0.00007,0.00995,-0.00015,-0.16520,-752.28762,-1.13101,-0.00341,-0.07072,-0.00166,-0.25788,-193.22721,-1.40818,-0.00105,-0.01269,-0.00162
>10313	1	0.32472,-22.84569,1.33934,0.00038,0.02212,-0.00184,-0.51487,-226.73636,-1.45806,-0.00054,-0.01883,0.00161,-0.73641,461.96752,-3.39103,0.00227,0.06594,-0.00182,-0.25416,176.76643,-2.61937,0.00173,0.06141,0.00272
>10314	1	0.26921,38.76595,0.13263,0.00001,0.02067,-0.00039,-0.67819,-61.34299,-3.27611,-0.00018,-0.01613,0.00059,-0.44624,137.40931,0.65588,0.00070,-0.00645,-0.00027,-0.22308,-73.80904,-3.07375,-0.00021,0.00851,0.00044
>10315	1	0.00784,-6.78391,-0.73019,0.00007,0.01022,0.00062,-0.41824,25.97103,-2.35551,-0.00038,-0.00071,-0.00007,0.18321,100.52396,3.88748,0.00083,-0.01280,0.00019,0.03701,-55.06521,-1.32327,-0.00069,0.00124,-0.00021
>10316	1	0.09292,-124.14079,1.04615,-0.00042,-0.02015,0.00055,-0.12258,-108.65101,-1.63686,-0.00122,-0.03048,-0.00073,0.19752,-247.44461,1.36137,-0.00043,-0.02126,0.00040,-0.01147,13.27829,-0.41806,-0.00016,0.00539,0.00009
>10317	1	0.09439,-90.49789,1.28978,-0.00018,-0.01507,-0.00015,-0.04900,-81.95556,-1.43508,-0.00115,-0.01107,-0.00131,0.05443,-296.04765,-1.84289,-0.00091,-0.01007,-0.00019,-0.02752,96.97375,-1.74081,0.00007,0.01125,-0.00043
>10318	1	-0.26270,-379.85511,-0.07886,-0.00334,-0.08428,0.00194,-0.15551,129.09955,0.02767,0.00086,0.00170,0.00000,0.36915,2.87060,1.09087,-0.00022,0.00582,0.00046,0.40020,-300.96200,-0.04302,-0.00037,0.00583,-0.00059
>10319	1	-0.46026,-407.79116,-0.58100,-0.00425,-0.10921,0.00279,-0.17689,538.76906,0.08265,0.00327,0.06891,-0.00004,0.47399,-401.88414,0.18375,-0.00221,-0.03869,-0.00125,0.14314,-395.83856,-0.54271,-0.00139,-0.03205,-0.00151
>10320	1	-0.49127,-301.05576,0.13400,-0.00583,-0.14852,0.00360,-0.61218,842.97417,-0.94667,0.00663,0.14520,-0.00066,0.13637,-973.91058,-0.36000,-0.00614,-0.14796,-0.00401,0.84152,-205.06538,1.11571,0.00177,0.04356,-0.00451
>10321	1	0.13311,-194.34935,1.49522,-0.00201,-0.05302,0.00215,-0.15796,92.47558,-1.09224,0.00072,0.01688,0.00000,-0.04626,-746.23127,0.19882,-0.00312,-0.09496,-0.00093,0.42771,-22.04388,1.02649,0.00020,0.03705,-0.00024
>10322	1	0.06389,-171.62778,1.19899,-0.00229,-0.05725,0.00284,-0.36371,372.19690,-1.32757,0.00188,0.03887,0.00028,-0.24913,-753.36931,-0.64830,-0.00313,-0.10115,-0.00137,0.46530,-296.53548,0.90628,-0.00126,-0.00012,-0.00224
>10323	1	-0.30220,-185.48322,0.84036,-0.00301,-0.09309,0.00407,-0.54265,648.22769,-1.36638,0.00396,0.07855,-0.00023,-0.08101,-957.20550,-0.05139,-0.00335,-0.11838,-0.00363,0.64867,-99.29543,0.87593,0.00090,0.05211,-0.00514
>10324	1	0.29116,-0.43240,0.23507,-0.00106,-0.00397,0.00228,0.17676,288.95288,0.12676,0.00172,0.06370,0.00034,-0.26368,-36.42121,-0.85143,0.00019,0.02520,-0.00118,-0.37288,-169.78516,-1.50525,-0.00165,-0.04675,-0.00104
>10325	1	0.27925,70.56751,0.73645,-0.00081,0.00597,0.00327,0.37920,421.73555,0.89226,0.00262,0.09531,0.00036,-0.22191,-120.38412,-1.07061,-0.00050,0.01844,-0.00144,-0.61709,-128.49858,-2.20484,-0.00175,-0.05028,-0.00131
>10326	1	-0.51519,-99.39324,-1.53061,-0.00260,-0.06857,0.00414,0.01585,511.28687,0.84915,0.00334,0.09423,-0.00061,-0.38821,-538.47604,-1.92502,-0.00203,-0.04697,-0.00378,-0.49958,-663.30313,-0.28285,-0.00525,-0.15541,-0.00401
>10327	1	0.33748,-109.52622,1.45211,-0.00127,-0.04220,-0.00048,-0.60462,-873.97818,1.23590,-0.00701,-0.25847,-0.00346,0.21663,326.86025,-0.58123,0.00207,0.08833,0.00127,0.05882,1071.47840,-1.79753,0.00780,0.25896,0.00353
>10328	1	-0.04880,-50.64050,-0.47250,-0.00065,-0.00862,0.00189,-0.10796,-108.38724,-0.60182,0.00018,0.00789,-0.00102,0.10262,41.53367,0.47100,0.00028,0.00108,0.00319,-0.11863,-424.71753,-1.26333,-0.00228,-0.05290,0.00347
>10329	1	-0.04463,64.23328,-0.68214,-0.00007,0.00392,0.00088,-0.13396,-103.14674,-1.16647,0.00015,0.00200,-0.00207,0.00794,-34.51855,-0.32975,-0.00002,0.00413,0.00126,0.03787,-233.12314,0.81772,-0.00152,-0.03164,0.00411
>10330	1	-0.09594,47.47201,-1.11091,0.00010,0.01045,0.00049,-0.00111,-33.17947,-0.61379,0.00012,0.00703,-0.00228,-0.20571,47.40085,-1.36963,-0.00011,0.01360,0.00188,0.10620,-255.29922,1.11536,-0.00136,-0.03937,0.00139
>10331	1	-0.39967,62.70814,0.02674,-0.00004,-0.01333,0.00012,-0.32377,-604.99683,-1.45586,-0.00392,-0.10417,0.00030,0.21757,-247.71946,1.35762,-0.00128,-0.02205,-0.00027,0.00702,373.19611,0.38720,0.00213,0.05291,0.00084
>10332	1	-0.34734,-128.28399,-0.42967,-0.00093,-0.04721,-0.00052,0.25266,-367.33525,0.76596,-0.00125,-0.01089,0.00028,-0.01551,-158.76839,-0.64973,-0.00100,-0.03271,-0.00040,0.04379,44.71203,0.78367,0.00038,0.01542,0.00014
>10333	1	-0.42750,50.10452,-2.90406,-0.00006,-0.00739,-0.00090,0.14152,-174.30239,0.58409,-0.00046,-0.01208,-0.00052,-0.11284,-376.69827,-1.58790,-0.00218,-0.04816,-0.00056,-0.01294,-334.03217,-0.51876,-0.00116,-0.01727,0.00093
>10334	1	-0.18170,-79.58690,-0.56835,-0.00036,-0.00043,-0.00011,-0.20563,20.43606,-3.43294,0.00048,0.01738,-0.00037,0.08451,-77.38664,0.70702,-0.00082,0.00345,0.00040,0.08881,-181.30352,0.72713,-0.00171,-0.04323,0.00087
>10335	1	-0.05757,-97.55493,-0.20721,-0.00023,-0.01686,-0.00022,-0.00231,-258.50073,-2.03131,-0.00160,-0.02146,-0.00028,-0.20065,52.81909,-0.35487,-0.00060,-0.02448,-0.00087,-0.14671,-26.54162,1.44016,-0.00138,-0.02915,-0.00051
>10336	1	-0.12234,-70.31435,1.39278,-0.00071,-0.03705,-0.00003,0.42153,-100.38511,2.05975,-0.00066,-0.01545,-0.00006,-0.17563,231.59772,-0.21821,0.00113,0.03721,-0.00012,-0.07908,-299.39931,-1.47366,-0.00124,-0.03225,0.00031
>10337	1	-0.18888,294.31754,-0.70665,0.00210,0.03522,-0.00053,-0.02253,-105.22646,-0.77203,-0.00057,-0.00122,-0.00034,-0.21441,199.83566,-1.67400,0.00260,0.03098,-0.00044,0.11900,-150.92379,1.08643,0.00064,-0.01566,0.00006
>10338	1	-0.67530,-282.99609,-6.24627,-0.00017,-0.00856,-0.00047,-0.79134,-218.92318,-4.22797,-0.00308,-0.03152,0.00005,1.43242,333.09766,10.08141,-0.00161,-0.02846,0.00024,-1.03732,-530.22266,-5.60891,-0.00331,-0.07817,-0.00031
>10339	1	0.05224,80.49139,1.00891,0.00013,0.00449,-0.00430,-0.22591,-117.74751,-2.25518,0.00057,0.00826,-0.00583,-0.12010,-181.80015,-2.55668,-0.00029,-0.01042,0.00563,0.14579,-369.64027,0.07034,-0.00165,-0.05685,0.00218
>10340	1	-0.07497,-277.38172,-1.03756,-0.00165,-0.04918,-0.00136,-0.07059,34.35611,-0.79389,0.00002,0.01540,-0.00136,-0.25764,-158.60694,-3.74778,-0.00002,-0.00277,-0.00293,-0.43536,-431.55306,-5.33556,-0.00070,-0.03333,-0.00035
>10341	1	-0.29985,-176.92537,-4.50578,-0.00138,-0.02560,-0.00019,-0.17285,-253.53490,-1.68902,-0.00049,-0.01037,-0.00025,0.38579,480.60689,3.77469,0.00150,0.02642,0.00001,-0.22722,-327.50442,-1.74388,-0.00378,-0.05776,0.00016
>10342	1	0.26343,-149.07093,1.75176,-0.00134,-0.02350,-0.00012,-0.06780,-115.78905,-1.16700,-0.00094,-0.01736,-0.00022,-0.10771,118.42911,-0.31521,0.00069,0.02471,-0.00039,-0.33728,-128.34365,-1.28907,-0.00092,-0.02635,-0.00041
>10344	1	-0.40399,-349.62683,-3.86655,-0.00195,-0.05615,-0.00057,0.30466,-163.64686,2.54084,-0.00024,0.00716,0.00123,-0.33486,299.03872,-2.63066,0.00261,0.03461,-0.00078,0.37097,-669.76453,1.05215,-0.00402,-0.07187,-0.00025
>10345	1	0.07849,-1071.59900,-1.79259,-0.00677,-0.15867,0.00044,-0.18197,528.38511,-1.46042,0.00399,0.09860,-0.00131,0.00287,-694.22326,0.06493,-0.00545,-0.13939,-0.00129,-0.29853,629.64669,-0.30144,0.00439,0.10223,0.00002
>10346	1	-0.05413,-120.49870,0.47984,-0.00096,-0.03542,0.00063,-0.30816,-552.50069,-2.62912,-0.00354,-0.09141,-0.00086,-0.29129,141.09496,-3.17684,0.00104,0.05568,0.00178,-0.11317,195.61585,0.72785,0.00168,0.02929,0.00152
>10347	1	-0.21275,-556.61282,-3.18813,-0.00257,-0.08262,-0.00109,0.10439,592.33758,-0.40320,0.00321,0.11219,0.00203,0.29302,10.44847,3.22967,-0.00061,-0.03173,-0.00165,-0.20122,-195.94688,-3.71019,-0.00015,0.00331,0.00077
>10348	1	-0.02492,43.70079,-0.54634,-0.00032,-0.00987,-0.00003,-0.17010,-194.96086,-0.98327,-0.00113,-0.02014,-0.00004,0.05110,7.29520,0.11416,0.00094,0.00330,-0.00006,0.30325,-65.36032,2.25928,-0.00053,-0.01908,-0.00007
>10349	1	0.05257,237.53641,1.41192,0.00090,0.02514,0.00038,0.05515,-266.65072,0.47880,-0.00102,-0.02163,-0.00050,-0.03907,-254.24344,-1.00292,-0.00106,-0.01910,0.00005,-0.01249,-112.84944,-0.51348,-0.00126,-0.01647,0.00325
>10350	1	0.04269,147.93190,-1.08385,0.00104,0.04891,-0.00132,-0.13463,194.37235,-0.40955,0.00081,-0.00467,0.00136,-0.22897,-176.37400,-0.25308,-0.00107,-0.03294,-0.00050,-0.50226,326.91636,-0.64008,0.00176,0.04508,0.00027
>10351	1	0.01534,670.01010,0.74785,0.00417,0.07403,-0.00353,0.00638,82.53618,0.47951,0.00017,0.00429,-0.00039,-0.12803,-479.94173,-0.91481,-0.00436,-0.08171,0.00269,-0.01042,-741.26281,-0.77835,-0.00396,-0.08751,-0.00217
