protein	class	features
VO_VO_0011216	1	-0.00597,-21.26077,-0.43858,-0.00010,0.00039,0.00003,-0.09460,57.95778,-0.70683,0.00043,0.01408,0.00005,0.06457,9.35370,0.49451,0.00005,0.00379,0.00008,-0.03678,15.75102,0.38335,-0.00001,-0.00220,0.00004,0.01885,-71.13496,-0.46975,-0.00017,0.00014,-0.00001,0.00112,34.45816,-0.51298,0.00027,0.01124,0.00016,0.10931,14.97611,1.02755,0.00001,0.00173,0.00013,0.03189,64.27474,-0.44601,0.00050,0.01880,0.00033,0.00947,-25.71128,0.09957,0.00015,0.00506,0.00007
VO_VO_0011287	1	-0.02738,-103.57119,-0.46569,-0.00052,-0.01126,0.00008,0.00640,9.67435,-0.22102,0.00006,0.00563,-0.00004,0.03516,-12.86978,0.01175,0.00007,0.00294,0.00045,0.09097,36.77141,0.72473,0.00013,0.00376,0.00033,0.03197,-98.72030,0.02594,-0.00050,-0.00944,0.00002,-0.00096,-35.25889,-0.19728,-0.00023,-0.00137,0.00025,0.05188,-2.32930,0.32600,-0.00003,-0.00152,-0.00008,0.01571,15.60989,0.37469,0.00004,0.00091,0.00012,0.04116,47.80966,0.12371,0.00034,0.01261,-0.00018
VO_VO_0012388	1	0.00425,-62.32812,-0.07753,-0.00039,-0.00826,0.00040,-0.02467,15.56632,-0.04205,0.00007,0.00409,-0.00025,-0.06320,-61.57650,-0.37769,-0.00039,-0.00961,0.00038,-0.01474,67.20898,-0.01871,0.00043,0.01003,0.00007,-0.08132,38.41144,-0.45360,0.00035,0.00756,-0.00007,-0.02565,-79.03300,-0.23533,-0.00052,-0.01082,-0.00020,0.05833,8.02279,0.76132,-0.00010,-0.00346,-0.00003,0.00369,32.16643,0.09292,0.00033,0.00645,-0.00004,0.02957,13.01419,0.07627,0.00016,0.00464,-0.00007
VO_VO_0012389	1	-0.08341,-44.64111,-0.28570,-0.00025,-0.00866,-0.00024,0.03428,23.03949,0.22457,0.00028,0.00499,-0.00015,0.04722,-7.50384,0.31288,0.00005,0.00324,0.00030,0.01301,-14.82912,-0.02918,0.00006,0.00014,-0.00024,-0.01481,-25.15924,-0.24089,-0.00029,-0.00686,-0.00020,0.02247,-27.51322,0.25207,-0.00020,-0.00476,0.00012,-0.01146,-80.63779,-0.38821,-0.00057,-0.01071,-0.00017,-0.00635,3.54563,-0.03126,0.00012,0.00440,0.00006,0.00616,14.26960,0.13458,0.00001,-0.00041,0.00000
VO_VO_0012390	1	0.03528,149.81689,0.04598,0.00066,0.01038,0.00017,0.09437,183.69399,1.82574,0.00106,0.02365,0.00046,0.01259,170.47188,-0.04799,0.00079,0.01283,0.00039,0.08825,200.77494,1.91846,0.00104,0.02592,0.00076,0.03531,136.74060,-0.09639,0.00058,0.00869,0.00027,0.11066,176.96608,2.05117,0.00089,0.02040,0.00045,0.00729,129.12150,-0.24431,0.00047,0.00596,0.00070,0.07436,137.94260,1.46426,0.00070,0.01625,0.00061,0.02390,143.10192,0.05522,0.00052,0.00739,0.00033
VO_VO_0012391	1	0.03322,-120.09738,-0.02739,-0.00066,-0.01430,0.00007,-0.02200,30.06768,-0.16242,0.00015,0.00483,-0.00002,-0.03075,-37.20875,-0.40443,-0.00018,0.00052,0.00001,0.04431,-17.11862,0.23633,0.00011,0.00184,0.00005,0.02543,-75.45051,0.18603,-0.00039,-0.00835,-0.00015,-0.01033,-19.81579,-0.44439,-0.00008,0.00064,0.00002,-0.01690,-25.22879,0.00445,-0.00016,-0.00441,-0.00007,0.03749,22.61776,-0.18798,-0.00001,0.00503,0.00008,-0.02925,-16.64723,0.01330,-0.00013,-0.00754,-0.00006
VO_VO_0012393	1	-0.05528,34.28041,-0.16802,0.00024,0.00473,-0.00036,0.01394,39.74177,-0.12751,0.00045,0.01040,-0.00017,-0.03511,-44.65549,-0.31470,-0.00033,-0.00547,-0.00002,-0.04051,-1.36237,-0.15356,-0.00003,-0.00352,-0.00008,0.00242,4.03615,-0.03281,0.00013,0.00209,-0.00008,-0.05970,-31.26388,-0.52890,-0.00023,-0.00580,-0.00017,-0.00970,23.57446,0.06593,0.00009,0.00215,-0.00011,-0.01801,-60.72690,-0.11755,-0.00028,-0.00591,0.00018,0.03427,8.06215,-0.02257,0.00012,0.00451,-0.00025
VO_VO_0012394	1	0.05951,30.25513,0.19307,0.00039,0.00856,-0.00016,0.05717,-78.63301,0.34817,-0.00022,-0.01229,-0.00030,0.05869,66.59244,0.25531,0.00045,0.01774,0.00067,-0.00780,77.29260,0.01362,0.00035,0.01188,0.00056,-0.01243,23.88517,-0.40565,0.00028,0.00651,-0.00039,-0.07654,38.00072,-0.51136,0.00019,0.00932,0.00010,0.00141,18.91242,0.26665,-0.00005,-0.00519,0.00013,0.02273,-32.16797,0.20879,-0.00015,-0.00920,-0.00033,0.00062,22.82033,-0.07955,0.00024,0.00237,0.00015
VO_VO_0012396	1	0.14000,74.98410,0.95784,0.00044,0.01835,-0.00040,0.01962,59.09190,0.29547,0.00030,0.00786,-0.00023,0.06946,100.12300,0.23410,0.00061,0.02155,0.00105,0.08662,68.65262,0.33966,0.00028,0.01166,-0.00050,0.09058,155.81926,0.00373,0.00076,0.02550,-0.00020,0.06291,63.08917,-0.06555,0.00042,0.01511,0.00055,0.07427,106.48922,0.37960,0.00042,0.01657,-0.00088,0.02998,95.89359,0.34995,0.00030,0.00871,-0.00008,0.07415,77.33316,0.38855,0.00059,0.01605,0.00119
VO_VO_0012397	1	0.00359,-60.81020,-1.06168,-0.00002,0.00581,-0.00006,-0.13416,64.56152,-0.17948,0.00020,0.00417,0.00021,0.01184,-20.64637,-0.22448,-0.00012,0.00456,0.00019,0.13508,61.63765,0.92884,0.00043,0.01884,0.00012,0.00981,-10.73456,-0.39555,-0.00017,-0.00119,0.00014,0.04474,-90.67363,-0.21686,-0.00044,-0.01032,0.00037,0.06533,69.84638,0.90799,0.00031,0.00757,0.00002,-0.03791,-87.39037,-0.63563,-0.00043,-0.00776,0.00013,-0.01382,18.48485,-0.00427,-0.00006,-0.00143,0.00024
VO_VO_0012398	1	0.06285,-2.38384,0.24406,0.00030,0.00444,-0.00001,-0.00590,-40.89367,-0.42465,-0.00013,0.00255,-0.00024,-0.01904,30.62250,-0.09106,0.00012,0.00631,0.00002,-0.03757,38.55357,0.07847,0.00038,0.00698,-0.00012,0.05011,-1.75145,-0.01305,0.00002,0.00354,-0.00002,0.01627,-133.67504,-0.34104,-0.00061,-0.01453,-0.00002,-0.01408,-20.62209,-0.18850,-0.00007,0.00081,0.00048,-0.00318,-49.93322,0.09028,-0.00052,-0.01102,-0.00004,-0.08844,-126.22099,-0.39775,-0.00097,-0.02597,-0.00021
VO_VO_0012402	1	-0.08020,-39.03172,-0.47953,-0.00029,-0.00547,-0.00024,-0.01840,19.12278,-0.11777,-0.00002,0.00231,-0.00002,-0.04415,19.86034,-0.43630,0.00014,0.00121,0.00023,-0.10114,65.61963,-0.48304,0.00040,0.00540,-0.00019,0.04010,-24.99407,0.07147,-0.00003,-0.00139,-0.00026,0.03584,17.94480,0.11564,-0.00001,0.00177,0.00018,-0.00617,98.91193,0.32455,0.00050,0.01315,-0.00023,-0.02762,-46.70708,-0.17410,-0.00019,-0.00844,0.00050,0.03260,-15.43592,-0.07458,-0.00009,0.00034,0.00014
VO_VO_0012403	1	-0.06918,-90.68490,-0.50959,-0.00032,-0.01615,-0.00104,0.02803,-12.49691,-0.00838,-0.00032,-0.00959,-0.00041,0.04689,24.28277,0.88325,-0.00005,0.00104,0.00072,-0.01471,-98.32239,0.62301,-0.00055,-0.02027,-0.00071,-0.03897,33.91100,-0.81298,0.00025,0.01199,-0.00019,0.00475,8.44998,-0.11510,0.00007,0.00064,-0.00037,0.13420,-139.01486,1.09985,-0.00048,-0.00999,0.00015,-0.13685,199.36408,-1.08198,0.00097,0.02893,-0.00023,-0.00556,-123.49004,-0.62096,-0.00030,-0.01129,-0.00028
VO_VO_0012404	1	0.01861,65.10924,-0.07880,0.00009,0.01094,-0.00019,-0.01906,-74.50171,0.66625,-0.00046,-0.01766,0.00056,-0.09180,-40.96050,-0.64130,-0.00021,-0.00946,0.00013,0.04670,5.41110,0.40574,0.00005,0.00379,0.00009,0.01627,43.40039,0.08665,0.00018,0.00371,-0.00026,0.04770,-16.44809,0.56783,-0.00031,-0.00653,-0.00004,0.07675,50.30266,0.29518,0.00008,0.00818,-0.00040,0.07155,54.88233,0.24803,0.00050,0.00975,0.00049,-0.01476,16.49388,0.22782,0.00022,0.00129,0.00046
VO_VO_0012407	1	-0.00337,43.84213,-0.06617,0.00020,0.00758,-0.00036,0.04484,150.14609,-0.04938,0.00101,0.02910,0.00032,-0.01870,64.36069,-0.01062,0.00056,0.00604,-0.00019,-0.00491,20.28934,-0.08038,0.00016,0.00658,0.00002,-0.01998,7.59219,0.17109,0.00007,-0.00043,0.00012,-0.06426,80.77137,-0.47682,0.00058,0.01461,0.00035,-0.00527,53.72899,-0.08201,0.00027,0.01204,0.00049,-0.00712,85.10405,0.03894,0.00044,0.01118,-0.00017,-0.01788,145.47124,-0.05265,0.00069,0.02218,-0.00012
VO_VO_0012408	1	0.00184,18.19074,-0.25173,0.00019,0.00801,0.00011,-0.04182,68.20582,-0.13220,0.00028,0.00942,0.00002,0.05344,-89.86518,-0.27648,-0.00044,-0.00767,0.00006,0.03876,32.76277,0.00515,0.00028,0.01246,0.00029,-0.04687,105.86467,-0.20934,0.00063,0.01509,0.00009,-0.02485,-8.54472,-0.40121,0.00005,0.00806,0.00023,0.04291,13.42441,0.44933,0.00017,0.00120,-0.00010,0.02594,1.45220,0.10391,0.00011,0.00551,-0.00013,0.06229,-0.63800,0.43438,0.00003,0.00281,0.00017
VO_VO_0012409	1	-0.03273,56.03115,-0.19951,0.00013,0.00621,-0.00040,0.01309,-130.15589,-0.38936,-0.00062,-0.01532,-0.00001,-0.05045,-9.44502,-0.28695,-0.00007,-0.00549,-0.00046,0.02995,-1.21667,-0.03391,0.00000,0.00397,0.00013,0.02772,3.53888,0.27422,-0.00019,-0.00167,-0.00042,-0.01274,-56.53457,-0.35741,-0.00040,-0.00778,0.00002,0.02417,69.21226,0.08899,0.00030,0.01050,-0.00003,0.00239,91.96406,0.48309,0.00057,0.01231,-0.00017,-0.02272,-117.70957,-0.21843,-0.00063,-0.01837,0.00087
NP_2171761_hypothetical_protein_Rv2660c_[Mycobacterium_tuberculosis_H37Rv]	1	0.16253,-80.12306,0.11586,0.00005,0.00593,-0.00029,0.02219,133.11511,0.09865,0.00088,0.02149,-0.00025,-0.02986,-5.80865,0.20909,0.00016,-0.00353,0.00003,-0.09335,5.27183,-0.31636,-0.00035,-0.00199,-0.00018,-0.18809,-2.67921,-0.53874,0.00010,-0.00264,0.00005,0.00664,-63.94304,-0.58314,-0.00047,-0.01277,-0.00063,-0.04085,-34.39072,-0.44660,0.00009,-0.00775,-0.00015,-0.02094,155.54779,0.14449,0.00072,0.01445,0.00182,-0.03238,368.35399,-0.09324,0.00275,0.05569,-0.00034
YP_0062042061_Phosphoesterase_PAphosphatase_related_protein_(plasmid)_[Bacillus_anthracis_str_H9401]	1	0.01518,-76.56069,0.18004,-0.00017,-0.00643,-0.00011,-0.00477,-30.85184,-0.32923,-0.00023,-0.00077,-0.00031,-0.01841,-65.95155,0.16486,-0.00031,-0.00925,-0.00033,0.16050,192.32847,1.02762,0.00100,0.02788,0.00022,-0.11779,-79.23010,-0.88843,-0.00079,-0.00985,-0.00003,0.01398,-57.40924,0.17063,-0.00021,-0.00339,0.00006,0.06782,113.71406,0.57918,0.00073,0.01202,-0.00013,-0.12151,102.99124,-0.89168,0.00064,0.01342,-0.00020,-0.00178,-5.41541,0.14745,-0.00055,-0.00503,-0.00034
AAL556661_ApxIA_[Actinobacillus_pleuropneumoniae]	1	0.05095,45.60193,0.11513,0.00053,0.01662,-0.00015,-0.09519,-5.49094,-1.04266,0.00016,0.00638,-0.00010,0.06677,19.20217,0.15325,0.00022,0.01087,0.00012,0.03204,-9.88755,0.23283,0.00006,0.00158,-0.00033,-0.09836,31.40777,-0.75842,0.00034,0.01135,-0.00030,-0.00178,-57.70709,-0.35440,-0.00021,0.00138,0.00016,0.09329,53.65313,0.69386,0.00023,0.00723,0.00017,0.01308,32.54026,0.19572,0.00019,0.00546,0.00001,0.00062,125.88365,0.09219,0.00078,0.02231,0.00043
AAK500521_RTX_toxin_IIA_[Actinobacillus_pleuropneumoniae]	1	0.01876,47.64349,-0.13427,0.00050,0.01556,-0.00004,-0.09352,-40.48962,-0.96380,-0.00007,0.00012,-0.00007,0.09533,5.15731,0.54612,0.00015,0.00920,0.00018,0.04879,12.55778,0.46132,0.00019,0.00427,-0.00004,-0.07502,58.83324,-0.73155,0.00052,0.01621,-0.00022,-0.04003,-22.87997,-0.38959,0.00006,0.00471,0.00020,0.10817,35.03615,0.72716,0.00022,0.00738,-0.00006,0.01420,67.53584,-0.01544,0.00040,0.01433,0.00002,0.02441,80.42506,0.19870,0.00041,0.01273,0.00044
EIK347041_extracellular_fibrinogenbinding_protein_Efb_[Staphylococcus_aureus_subsp_aureus_VRS11b]	1	-0.07653,-2.72897,-0.78245,0.00002,0.00859,0.00009,-0.05008,117.59576,-0.34107,0.00066,0.01668,-0.00005,-0.07671,3.52192,-0.66766,0.00008,0.00327,0.00020,0.06905,-116.04426,-0.19476,-0.00062,-0.01356,-0.00022,-0.10029,216.12359,-0.22718,0.00142,0.03127,0.00044,0.10016,63.27705,0.35381,0.00039,0.01300,0.00027,0.00713,54.35837,0.81842,0.00025,-0.00160,-0.00033,-0.03395,75.34983,-0.20523,-0.00009,0.00543,0.00063,0.18872,-92.80266,0.99536,-0.00044,-0.01129,-0.00051
NP_2163921_bacterioferritin_BfrA_[Mycobacterium_tuberculosis_H37Rv]	1	-0.10340,-41.57589,-0.52528,-0.00035,-0.00391,0.00027,-0.12154,-75.07306,-1.37806,-0.00020,-0.00519,0.00041,-0.04465,-76.27644,-0.11802,-0.00057,-0.02236,0.00012,-0.01334,-51.65346,0.56200,-0.00041,-0.01431,0.00006,-0.10503,-15.36749,-0.69135,-0.00028,-0.00361,0.00012,0.07074,-140.52669,0.50031,-0.00099,-0.02701,0.00045,-0.13146,-47.25397,-1.32319,-0.00019,-0.00059,-0.00027,-0.09717,9.11438,-1.29713,0.00023,0.00241,0.00007,-0.05224,41.90019,-0.11072,0.00032,0.00341,-0.00005
CAA442681_protein_or_antigen_85B_[Mycobacterium_tuberculosis_variant_bovis]	1	-0.02491,120.79766,-0.52423,0.00059,0.02226,-0.00036,-0.03270,55.84850,-0.21709,0.00098,0.01755,-0.00019,0.05272,-1.40275,0.06792,0.00021,0.00844,-0.00005,0.04185,-25.08867,0.19507,-0.00020,-0.00115,-0.00021,0.01287,-51.61792,-0.11285,-0.00004,0.00320,0.00014,-0.01098,-124.28705,-0.32309,-0.00063,-0.01517,-0.00025,0.05935,-71.53067,0.06281,-0.00070,-0.01107,-0.00020,0.01401,47.66906,0.25633,0.00046,0.00668,0.00014,0.00720,-32.14947,0.08831,-0.00045,-0.00745,0.00030
WP_0804896101_NEAT_domaincontaining_leucinerich_repeat_protein_[Bacillus_anthracis]	1	-0.05768,4.46545,-0.26179,0.00008,0.00190,-0.00026,-0.02713,-28.00830,-0.50838,-0.00016,0.00310,0.00006,0.00689,-9.51046,0.35576,-0.00017,-0.00481,-0.00021,-0.04805,-36.61707,-0.68403,-0.00022,-0.00138,-0.00011,0.02216,-19.69026,0.43905,-0.00028,-0.01130,-0.00009,0.03886,37.50074,0.67464,0.00012,0.00187,-0.00006,-0.06660,13.67376,-0.72786,0.00019,0.00701,0.00021,-0.03642,46.14264,0.09555,0.00037,0.00561,0.00007,0.05522,-2.55492,0.44510,0.00007,0.00202,0.00002
WP_0474015141_Slayer_protein_[Bacillus_anthracis]	1	0.00407,-13.83861,-0.73679,0.00012,0.00571,-0.00008,-0.12077,-85.52776,-1.21389,-0.00043,-0.00851,0.00019,0.03907,-38.13602,0.94336,-0.00029,-0.01008,0.00008,0.09240,-30.88210,0.83691,-0.00031,-0.00446,0.00014,-0.04309,14.30818,-0.57503,-0.00000,0.00535,0.00012,-0.00758,-28.35596,-0.89695,-0.00017,0.00039,0.00008,0.15686,37.18853,2.02739,0.00011,0.00705,0.00017,-0.02306,58.99959,-0.39418,0.00046,0.01216,0.00013,-0.00088,-75.85057,-0.54796,-0.00034,-0.00609,-0.00008
AAB341981_extractable_antigen_1_EA1=95_kda_major_surface_array_protein_{Nterminal}_[Bacillus_anthracis_Delta_Sterne1_Peptide_Partial_18_aa]	1	-0.13259,-482.91332,-1.58417,-0.00162,-0.04909,-0.00129,-0.34377,-23.10873,-2.91177,-0.00085,-0.01147,-0.00310,-0.00378,-146.34319,-0.89965,-0.00183,-0.04169,0.00084,0.15311,-479.52377,1.54086,-0.00258,-0.03716,0.00116,0.19268,325.78014,3.30975,-0.00055,-0.00209,-0.00016,-0.20918,-267.86580,-3.33784,-0.00002,-0.01014,-0.00049,-0.12484,108.33444,-1.04004,0.00153,0.00715,0.00067,0.09478,580.90090,-0.28469,0.00446,0.10339,0.00097,0.18881,-252.50929,3.03469,-0.00093,-0.01531,-0.00139
KHA392771_molecular_chaperone_GroEL_[Bacillus_anthracis]	1	-0.00878,-46.27932,-0.18780,-0.00027,-0.00517,-0.00008,-0.11083,-8.59240,-1.14380,0.00004,0.00248,0.00009,0.00820,6.72139,-0.20676,0.00022,0.00918,0.00050,0.02844,71.05787,0.07450,0.00042,0.01333,-0.00005,-0.00867,-45.01904,-0.50209,-0.00012,0.00145,-0.00022,-0.07075,8.70805,-0.28912,-0.00008,-0.00475,0.00023,0.05205,-38.55224,0.40022,-0.00017,-0.00471,-0.00020,-0.06765,-20.89541,-0.15146,0.00001,-0.00497,-0.00025,0.00515,-21.05796,-0.22908,-0.00018,-0.00291,0.00017
ASU158361_GTPase_HflX_[Actinobacillus_pleuropneumoniae]	1	-0.01213,22.86017,-0.44893,0.00017,0.00471,-0.00001,-0.05465,-18.34267,-0.73797,-0.00004,0.00246,-0.00002,0.11223,79.88892,0.77889,0.00065,0.01051,-0.00009,0.11838,-14.50738,0.47063,0.00006,0.00361,0.00017,0.06688,0.47473,-0.33808,0.00017,0.00989,0.00009,-0.06980,-103.25194,-0.43261,-0.00050,-0.01432,-0.00002,0.04881,28.91082,-0.00988,0.00007,0.00791,-0.00002,-0.10004,46.00474,-0.42680,0.00014,0.00510,0.00017,0.04598,31.41134,-0.23787,0.00029,0.01193,-0.00004
ABN741531_hypothetical_protein_APL_1061_[Actinobacillus_pleuropneumoniae_serovar_5b_str_L20]	1	-0.13265,-151.43123,-0.66383,-0.00060,-0.02078,0.00041,-0.02892,58.61759,-0.20186,0.00066,0.02000,0.00006,-0.07363,-21.05534,0.06577,-0.00024,-0.01793,0.00020,0.02514,-109.61203,-0.05312,-0.00006,-0.00021,0.00053,-0.12954,51.90152,-0.28413,0.00034,-0.00151,0.00040,0.07760,-50.06521,0.32492,-0.00016,-0.00093,-0.00017,0.04039,-56.07985,0.08842,-0.00031,-0.00354,-0.00016,0.11263,185.47134,1.08882,0.00096,0.02402,0.00031,-0.10241,129.36259,-0.71024,0.00093,0.01797,-0.00003
AKJ324771_lipoprotein_Lip40_[Actinobacillus_pleuropneumoniae]	1	-0.02697,-82.16929,-0.17606,-0.00024,-0.00770,-0.00038,0.18710,-157.17241,0.41540,-0.00093,-0.01676,-0.00025,0.07946,-161.82693,0.16565,-0.00065,-0.01646,-0.00046,0.05747,-69.42636,0.56339,-0.00011,-0.00419,-0.00019,0.15422,159.06342,0.90952,0.00057,0.02502,0.00123,-0.04031,56.21736,-0.15352,0.00038,0.01035,0.00023,0.08052,-20.50400,0.01506,-0.00013,0.00577,0.00002,0.05625,-21.90554,0.48584,-0.00011,-0.00369,-0.00039,0.06764,87.23662,0.34105,0.00053,0.01366,-0.00003
CAA487111_apxIIIA_[Actinobacillus_pleuropneumoniae]	1	0.00795,12.65657,0.07223,0.00019,0.00614,-0.00023,-0.10711,-3.58969,-0.94960,0.00017,0.00749,-0.00012,0.10053,-7.24602,0.45607,0.00020,0.00922,0.00025,0.04471,7.07237,0.22420,0.00015,0.00189,-0.00017,-0.09636,-10.68121,-0.62597,-0.00005,-0.00104,-0.00016,-0.00469,-91.99357,-0.33236,-0.00031,-0.00428,0.00014,0.12846,76.03014,0.50181,0.00046,0.01552,0.00012,0.02565,4.15048,0.20884,0.00003,0.00285,-0.00004,0.00008,114.09477,0.51066,0.00069,0.01838,0.00044
ABV827251_OmpA_[Actinobacillus_pleuropneumoniae]	1	-0.06215,47.46025,-0.08149,0.00018,0.00132,0.00004,0.05125,-44.79752,0.33276,-0.00019,-0.00472,-0.00011,0.06769,-21.94641,0.81443,-0.00034,-0.00959,-0.00011,0.09291,-3.43983,0.99858,0.00003,-0.00046,-0.00013,-0.01244,-109.80258,-0.41080,-0.00072,-0.01264,-0.00009,-0.05674,-73.66824,-0.46141,-0.00064,-0.00412,-0.00016,0.08029,27.51995,0.49457,0.00021,0.00183,0.00030,-0.00450,59.12590,-0.11761,0.00049,0.01032,-0.00004,-0.03314,-108.56863,-0.60455,-0.00064,-0.01042,-0.00011
ABN750841_Hemebinding_protein_A_[Actinobacillus_pleuropneumoniae_serovar_5b_str_L20]	1	-0.05765,-141.30269,-0.85593,-0.00088,-0.01930,-0.00029,-0.06146,0.26151,-0.21398,0.00002,-0.00151,0.00027,0.03397,-70.05884,0.12993,-0.00035,-0.00554,-0.00011,-0.01586,20.76477,-0.16784,0.00022,0.00505,-0.00026,0.03693,46.52098,0.17497,0.00020,0.01130,-0.00010,-0.00445,-27.61131,-0.09933,-0.00008,-0.00066,0.00024,-0.01700,5.94460,-0.26439,-0.00014,-0.00199,-0.00022,-0.02416,-26.66256,-0.25470,-0.00006,-0.00060,0.00023,-0.02682,7.54467,-0.36465,0.00021,0.00528,0.00021
ASU149131_Outer_membrane_protein_W_[Actinobacillus_pleuropneumoniae]	1	-0.14473,109.38114,-1.22714,0.00110,0.02585,0.00011,0.07382,-27.01756,0.29693,0.00013,0.00374,-0.00000,-0.08354,-83.16227,-1.11703,-0.00045,-0.00740,0.00016,0.06902,-162.71242,0.65792,-0.00094,-0.02511,-0.00058,-0.01314,33.02545,0.16094,0.00003,-0.00175,0.00043,0.09095,-29.92256,1.09496,-0.00044,-0.01384,-0.00053,-0.21404,37.63844,-1.73569,0.00044,0.00991,-0.00024,0.05497,146.67802,0.62724,0.00088,0.02303,-0.00003,-0.04960,49.65925,-0.11344,0.00062,0.01077,-0.00032
AAO643461_major_type_IV_fimbrial_subunit_precursor_[Actinobacillus_pleuropneumoniae_serovar_1_str_4074]	1	-0.01529,-45.03588,-0.36195,-0.00017,-0.00192,-0.00005,0.08063,-11.30580,0.19136,-0.00020,-0.00184,-0.00029,0.13305,18.05553,0.70788,-0.00003,-0.00206,-0.00007,0.05077,-13.09607,-0.47680,0.00006,0.00632,0.00012,0.07039,13.52485,0.51044,-0.00009,0.00228,-0.00014,0.16013,135.00638,0.76038,0.00067,0.01913,-0.00016,-0.05348,-70.21252,0.01804,-0.00058,-0.02054,0.00030,-0.05088,-9.37947,-0.39012,0.00015,0.00096,0.00022,0.03879,132.69804,0.51805,0.00052,0.00883,-0.00007
AAA219291_transferrinbinding_protein_[Actinobacillus_pleuropneumoniae]	1	-0.07994,4.44906,-0.49434,0.00010,0.00186,-0.00007,0.09788,-151.45004,0.61300,-0.00100,-0.02414,0.00008,-0.01101,-30.35059,-0.30023,-0.00024,-0.00242,0.00000,-0.08194,-22.68762,-0.64822,0.00005,0.00055,-0.00011,0.05745,-87.09435,0.57924,-0.00061,-0.01608,0.00004,-0.08074,24.46258,-0.55842,0.00003,0.00386,-0.00025,-0.03522,-54.13663,-0.07804,-0.00036,-0.01049,-0.00002,-0.01539,75.55563,0.13359,0.00035,0.00849,-0.00018,0.04327,-55.28533,-0.01486,-0.00037,-0.00330,0.00040
ABN734721_spermidine/putrescinebinding_periplasmic_protein_1_precursor_[Actinobacillus_pleuropneumoniae_serovar_5b_str_L20]	1	-0.05232,0.16373,-0.33754,-0.00006,0.00331,-0.00022,-0.04844,-64.65070,-0.90050,-0.00039,-0.00638,-0.00033,0.08171,-38.00697,0.40760,-0.00011,0.00165,-0.00009,0.03888,24.71172,0.19572,0.00034,0.00641,0.00021,0.01058,18.41113,0.03403,0.00026,0.01028,-0.00003,-0.07431,27.98507,-0.72894,-0.00002,0.00191,-0.00023,-0.06583,0.83806,-0.22169,-0.00008,-0.00340,0.00009,-0.00269,-95.97009,-0.07362,-0.00048,-0.01306,-0.00039,-0.05095,-49.87451,-0.37588,-0.00022,-0.00591,-0.00028
CAA733361_omlA_partial_[Actinobacillus_pleuropneumoniae_serovar_2_str_S1536]	1	-0.10692,-77.65030,-0.24382,-0.00039,-0.01640,-0.00013,0.08663,-126.34519,0.35302,-0.00051,-0.00907,-0.00020,-0.03911,-37.41440,-0.30532,-0.00019,-0.00013,-0.00005,-0.06921,-101.31221,-1.08428,-0.00057,-0.01344,0.00002,0.01711,115.77474,-0.26285,0.00065,0.02250,0.00027,-0.00275,-216.96116,-0.12700,-0.00124,-0.03548,-0.00007,-0.11224,119.22059,-0.86410,0.00056,0.01747,0.00048,0.07185,-32.29604,0.26209,-0.00026,-0.00168,-0.00000,-0.11589,-42.34504,-1.16805,-0.00022,-0.00450,0.00000
AAB644421_CpxD_[Actinobacillus_pleuropneumoniae]	1	-0.07685,19.53333,-0.28447,0.00014,0.00486,-0.00026,-0.03964,55.97417,-0.27491,0.00014,0.00880,-0.00015,0.04736,100.68078,0.34140,0.00074,0.01802,0.00004,-0.04095,52.53035,-0.37696,0.00036,0.00987,-0.00011,-0.04354,26.71880,-0.34648,0.00033,0.00962,-0.00021,0.06709,10.00209,0.04298,-0.00006,0.00326,0.00003,-0.04825,1.50641,-0.26666,0.00017,0.00305,-0.00021,-0.03064,63.23201,0.01968,0.00004,0.00660,-0.00020,-0.11727,-5.97860,-0.50652,0.00004,-0.00324,0.00024
AAR956951_TonB2_[Actinobacillus_pleuropneumoniae]	1	0.03370,-22.48453,-0.07430,0.00022,0.00845,-0.00077,0.14420,110.93731,0.37898,0.00043,0.02477,0.00113,0.00633,111.83826,-0.17640,0.00102,0.02730,-0.00064,0.16864,197.84871,0.95707,0.00089,0.03598,0.00090,0.15540,47.96268,0.62304,0.00065,0.02061,-0.00062,0.10987,121.40227,0.50220,0.00064,0.02845,0.00061,0.01460,-23.61856,0.02901,0.00016,0.00139,-0.00069,0.10480,85.10735,0.74136,0.00040,0.01785,0.00085,0.05863,75.33453,0.15976,0.00084,0.02260,-0.00035
CAA614131_PALA_outer_membrane_protein_precursor_[Actinobacillus_pleuropneumoniae]	1	0.08750,-60.20897,0.05869,-0.00057,-0.00903,-0.00013,0.09346,-30.37755,0.54018,-0.00042,-0.00764,0.00007,-0.05599,103.53980,-0.06292,0.00061,0.01350,-0.00011,-0.06333,3.15491,-0.09167,-0.00018,-0.00027,0.00039,-0.04942,26.63986,-0.60774,0.00063,0.01417,-0.00071,-0.02296,49.96208,-0.48048,0.00040,0.01545,0.00005,0.01665,146.75208,0.56957,0.00088,0.02051,-0.00009,-0.01955,225.37112,0.41662,0.00147,0.04189,0.00029,-0.06116,-0.17480,0.08739,-0.00029,-0.00551,-0.00041
