protein	class	features
>CR_Blatellagermanica(cockroach)_58	1	0.00439,0.01292,-0.00626,0.00766,-0.00378,-0.01729,-0.00742,0.00110,0.00043,-0.00797,0.00679,-0.01840,-0.01914,0.00756,-0.00606,-0.00168,0.00316,-0.00482,0.00735,0.00990,-0.03179,0.01776,0.01565,-0.00180,0.00909,-0.00918,0.01211,0.00521,-0.00567,-0.00980,0.02335,-0.01658,0.00972,0.00680,0.00243,-0.00984,-0.01227,-0.02191,0.01299,-0.00867
>CR_Blatellagermanica(cockroach)_59	1	-0.00026,-0.00030,0.00527,-0.00008,-0.00531,-0.00382,0.00809,0.00229,0.01733,0.00856,0.00615,-0.01480,0.01269,-0.00567,0.00482,-0.00693,-0.00108,0.00323,-0.00510,0.01288,0.00680,-0.00343,-0.00113,0.00050,-0.01502,0.01812,0.00698,0.00117,-0.01212,0.01489,-0.01150,-0.01836,0.02217,0.00253,0.00329,-0.00881,-0.00435,0.00011,-0.00341,0.01365
>CR_Blatellagermanica(cockroach)_60	1	-0.01331,-0.00083,0.03133,0.02702,0.00505,-0.02166,-0.00441,0.01834,0.00601,-0.01736,0.01225,0.02345,0.00150,-0.00740,-0.02551,0.01762,-0.00501,0.01346,0.00398,-0.00245,-0.02311,-0.02281,0.00355,0.02278,-0.00098,-0.02543,0.00272,-0.01414,0.02948,0.01964,0.02936,0.00374,-0.02489,0.01785,0.01531,0.00066,-0.02832,-0.03792,0.00226,0.01423
>CR_Blatellagermanica(cockroach)_61	1	0.00177,0.02059,-0.00391,0.02075,0.00366,-0.01881,-0.00216,0.01028,-0.00592,-0.00736,0.00452,0.00925,0.01266,-0.02141,-0.01508,0.00249,-0.00880,-0.00819,-0.01427,-0.00912,-0.02952,0.00308,0.01040,0.01519,-0.00846,0.00119,-0.00125,-0.00874,0.03655,0.01576,0.02306,-0.01326,0.00151,0.02792,0.01007,0.01668,-0.01924,-0.00990,0.00855,-0.00666
>CR_Blatellagermanica(cockroach)_62	1	-0.01324,-0.00002,0.00562,0.00624,0.00105,-0.00564,-0.00753,-0.00255,0.01939,-0.00172,-0.01415,-0.00825,-0.00733,0.00522,-0.01088,0.01260,0.04216,-0.02034,0.02496,0.01474,0.00442,-0.01422,0.00907,0.00521,0.01174,0.01105,-0.00781,0.01494,0.02009,-0.00935,-0.01332,0.01609,-0.01046,0.00538,-0.01898,-0.00540,0.00735,-0.00170,0.01911,-0.01293
>CR_Blatellagermanica(cockroach)_63	1	-0.00158,-0.01070,0.00095,0.00989,-0.00458,-0.00267,0.00057,-0.01501,0.01881,0.00227,-0.01272,0.00321,-0.00000,0.01028,0.00109,0.02286,0.01694,0.00889,0.00146,0.00942,0.00023,-0.01843,-0.00677,-0.00039,-0.01110,0.00681,-0.00116,-0.02640,-0.01083,-0.00639,-0.00732,0.00630,0.00078,-0.01269,0.02753,-0.02536,-0.00414,0.02015,-0.01878,-0.01007
>CR_Blatellagermanica(cockroach)_64	1	-0.01588,0.00088,-0.00524,0.01309,0.01776,0.02729,-0.00551,-0.00493,0.00754,0.02470,-0.00327,-0.01631,-0.00001,0.01386,0.01065,0.01882,-0.00280,0.01057,0.01454,-0.00433,0.00217,0.00947,-0.00235,0.02352,0.02481,0.00578,0.00838,-0.00065,0.01686,0.01313,0.01254,0.00988,-0.01094,0.00032,0.02511,-0.00805,-0.01401,0.01179,0.01824,0.01025
>CR_Blatellagermanica(cockroach)_65	1	-0.01359,0.00741,0.05416,0.00825,0.01481,-0.01279,-0.00292,0.04270,0.00111,0.00869,0.00119,-0.01603,0.05336,0.01666,0.02354,0.01346,-0.03361,0.05760,0.00223,0.02210,-0.00443,0.00186,0.04391,-0.00442,0.00609,-0.03541,0.00733,0.04716,0.00690,0.01043,0.02568,0.03349,0.07285,0.02072,0.02200,0.01115,0.01213,0.06008,0.00805,0.00257
>CR_Blatellagermanica(cockroach)_66	1	-0.00179,-0.00372,-0.02009,0.02392,-0.00819,-0.00881,0.00686,0.00339,0.02013,-0.00409,0.00714,0.00134,0.01278,0.02648,0.01804,-0.01725,0.01030,-0.02644,0.02071,-0.01563,0.00959,-0.01807,0.06375,0.01612,0.00477,0.00249,0.02989,-0.01202,0.03368,0.01188,-0.00939,-0.03443,-0.00318,0.03385,0.01356,-0.00038,-0.00447,0.00165,0.01627,-0.01496
>CR_Blatellagermanica(cockroach)_67	1	-0.02164,0.00475,-0.01443,-0.00075,0.00461,0.00571,-0.00509,-0.00064,-0.00418,0.01882,0.02152,-0.01039,-0.00510,-0.01053,0.00403,-0.00957,-0.00209,-0.02641,0.00061,-0.00356,-0.01376,-0.00042,0.01464,0.00218,-0.00033,0.03501,0.01525,-0.01842,0.00530,-0.02108,-0.01929,0.01205,0.00411,0.00513,0.00961,-0.01118,0.00157,0.02099,0.00485,-0.00504
>CR_Blatellagermanica(cockroach)_68	1	-0.00387,0.02144,-0.00116,-0.01098,-0.02465,-0.01932,0.00829,0.00153,0.01814,-0.01146,0.01550,0.01199,-0.02306,-0.02729,0.01610,0.00879,0.00661,0.00352,0.01447,0.00452,-0.02577,0.00850,0.00266,-0.03154,-0.01904,0.00394,-0.02248,0.01031,0.01038,0.03800,-0.00427,-0.01539,-0.00859,-0.02618,-0.01573,0.00507,-0.01420,-0.00896,0.02864,0.00614
>CR_Blatellagermanica(cockroach)_69	1	0.00899,0.00557,0.00943,0.00372,-0.01346,-0.01375,-0.00223,0.00605,-0.01407,0.01356,0.03369,0.00765,-0.00591,0.00078,0.00027,0.01684,0.00358,-0.02019,0.00441,-0.00198,-0.02038,-0.00219,-0.03133,0.01392,0.00531,0.00486,0.00040,0.01417,-0.01505,0.00073,0.02034,0.00150,0.01581,-0.02055,0.00763,-0.00789,-0.00364,0.00280,0.01295,0.00177
>CR_Blatellagermanica(cockroach)_70	1	0.03079,-0.00617,0.00737,0.01961,-0.01105,0.00817,0.00102,-0.01084,-0.00001,-0.01228,-0.00650,-0.00125,-0.01726,-0.00516,0.00272,-0.02885,-0.00010,-0.01525,-0.00828,-0.00856,-0.04840,0.00543,0.02143,-0.02356,0.00296,-0.03523,-0.00981,-0.01785,-0.03445,0.01855,-0.01451,-0.00130,-0.00799,-0.02030,-0.00584,-0.00191,0.00240,-0.01611,0.00457,-0.02690
>CR_Blatellagermanica(cockroach)_71	1	-0.00406,-0.00606,-0.01594,0.00142,0.00831,0.00983,-0.01235,-0.00093,0.00697,0.00850,-0.00783,0.01224,-0.00037,0.00773,-0.00287,0.00263,0.00440,-0.00103,-0.00438,0.01134,-0.00947,-0.03894,0.00473,-0.00467,0.00351,0.02917,-0.01409,-0.00403,0.00279,0.00699,-0.01087,0.04203,-0.00407,0.01460,0.00771,0.03301,-0.04532,0.00538,-0.00955,0.01557
>TG_Phleumpratense(timothygrass)_72	1	-0.01330,0.00510,0.01703,0.00674,0.01497,-0.02074,0.00006,-0.00531,0.00241,0.00551,0.02471,0.00196,0.00542,0.00540,-0.01902,0.00405,-0.00431,-0.00988,0.00705,-0.03004,-0.03520,0.00011,-0.04301,0.02156,-0.02809,0.02153,0.00154,-0.01197,0.01123,-0.01604,0.00710,-0.00501,0.02140,-0.01101,0.01983,-0.02998,-0.00739,0.01358,0.00513,0.01782
>TG_Phleumpratense(timothygrass)_73	1	-0.00754,-0.00205,0.00443,-0.00117,-0.00012,0.01038,-0.01546,0.00806,-0.00439,-0.00656,0.00541,0.00284,-0.00412,-0.00706,0.01243,-0.03340,0.01504,-0.00452,0.00378,-0.01933,-0.00449,-0.01005,0.01599,0.00371,-0.00323,-0.00419,-0.00812,0.00231,-0.00871,0.00701,-0.01649,-0.01352,0.01197,-0.02061,-0.01994,0.03368,0.01914,0.01919,0.00072,-0.00510
>TG_Phleumpratense(timothygrass)_74	1	-0.00845,0.01783,0.00700,0.00447,0.00620,-0.00571,0.00331,0.01300,-0.00572,-0.00988,0.00953,-0.01324,0.00019,-0.00544,0.00952,-0.01651,-0.00866,-0.00911,-0.00049,0.00542,0.01468,-0.01129,-0.00865,0.00672,-0.00425,0.02952,0.01613,-0.00536,0.00390,-0.00664,-0.01832,0.02776,-0.00727,0.00985,-0.02170,-0.01724,0.03075,0.00498,0.00469,-0.00604
>TG_Phleumpratense(timothygrass)_75	1	-0.00659,-0.02127,0.02123,-0.00073,-0.02406,0.00288,0.01718,-0.00638,0.00316,-0.01329,-0.00452,-0.02140,0.01467,-0.00099,0.02475,0.00271,0.01969,0.00457,0.01431,-0.01159,-0.00034,-0.01062,-0.04241,-0.00328,0.02201,-0.03604,0.01251,-0.03330,-0.00241,-0.02981,0.01879,-0.00681,-0.00665,0.00241,0.00432,-0.01139,-0.00584,-0.01895,0.01686,0.03522
>TG_Phleumpratense(timothygrass)_76	1	-0.01042,-0.01442,0.01326,-0.00291,0.00504,-0.01262,-0.00131,-0.01586,0.00506,-0.03547,0.01302,0.01857,0.04239,0.01832,-0.00898,-0.01575,0.00905,0.04004,0.00205,0.02360,-0.00397,-0.01345,0.01346,0.01269,0.01435,0.00731,0.01794,0.00031,0.00028,-0.01163,-0.00124,0.01517,0.02795,0.00332,-0.02672,0.00974,-0.00680,0.01377,0.01734,0.01694
>TG_Phleumpratense(timothygrass)_77	1	-0.00709,-0.02688,0.00932,0.00323,-0.00342,-0.00930,0.00486,-0.00246,0.01390,0.00589,0.00715,0.01176,0.00870,0.00393,-0.00634,0.00290,-0.01471,0.01422,0.02265,0.00139,-0.00706,0.01004,0.01438,-0.00621,-0.00938,0.00153,-0.03062,0.00973,0.01313,-0.00262,-0.02966,0.00734,-0.01087,0.01010,-0.01914,0.00993,0.03474,-0.00649,0.01784,0.00983
>TG_Phleumpratense(timothygrass)_78	1	0.00982,0.00221,-0.02168,0.00469,0.00745,-0.00954,0.00608,0.01300,-0.01388,-0.00109,-0.01278,0.00657,0.01819,-0.00561,-0.01669,0.01647,0.00104,-0.01108,0.01801,-0.01077,-0.01075,-0.01624,0.01093,0.02230,-0.03767,-0.01809,-0.01262,0.02385,-0.02027,-0.02318,-0.00157,-0.02248,-0.00581,-0.01096,0.00801,0.02184,0.01116,0.01382,0.01103,0.03365
>TG_Phleumpratense(timothygrass)_79	1	0.00448,0.01598,-0.00396,0.00396,0.01144,-0.02697,-0.00115,-0.00485,-0.00384,-0.00999,0.00991,-0.03493,-0.00409,-0.00323,-0.00881,0.01936,-0.04265,-0.00018,-0.00933,0.00043,-0.00736,-0.02514,0.00947,-0.01448,0.00057,-0.02055,0.03778,0.00000,-0.00029,-0.00988,0.00168,0.03413,0.00632,0.03333,-0.00301,0.00729,0.04633,-0.01327,0.00062,0.00470
>TG_Phleumpratense(timothygrass)_80	1	-0.00464,-0.01216,0.01370,0.00374,0.00284,-0.00923,0.00469,0.00446,0.00580,-0.01146,0.01198,0.00156,0.01227,-0.00018,-0.02006,-0.01705,-0.01775,0.01356,0.01237,0.00090,0.02424,0.00736,0.01553,-0.00067,0.01390,0.00102,-0.01830,0.00752,0.00599,0.00701,-0.02620,0.00063,0.01634,-0.00237,0.00242,0.01307,-0.00804,0.01804,-0.00049,-0.03866
>TG_Phleumpratense(timothygrass)_81	1	-0.01916,0.00326,-0.00582,0.00503,-0.02146,-0.00600,0.01510,0.02920,-0.00161,0.02851,-0.01300,0.01766,0.00433,0.00471,-0.01506,0.01926,0.00689,0.01784,0.00629,0.00944,0.00459,0.00698,0.02655,0.01156,-0.00126,-0.01137,0.00165,-0.03502,-0.00095,0.02887,-0.00530,0.02335,-0.00967,0.00428,-0.00735,-0.01168,0.00839,-0.03942,0.01591,0.04334
>TG_Phleumpratense(timothygrass)_82	1	0.02844,0.00430,-0.02069,-0.01361,0.00728,0.00596,-0.01343,0.00778,0.00513,-0.02426,-0.01979,0.00105,0.02842,-0.01259,-0.00664,-0.03582,-0.00362,-0.01655,0.01308,0.00803,-0.02823,0.00294,0.00676,-0.00336,-0.00218,-0.01841,0.00955,0.01496,0.00890,-0.02338,0.01353,0.02210,-0.01749,-0.01520,-0.00952,0.03480,-0.00362,0.01068,0.01088,0.03030
>TG_Phleumpratense(timothygrass)_83	1	-0.01104,-0.00064,0.02043,0.01916,0.01095,-0.00044,0.00462,0.00956,0.01978,-0.01198,0.00736,-0.01344,0.00093,0.01327,-0.00366,-0.00727,-0.01541,-0.01612,0.01197,0.00672,0.00024,0.00737,0.00428,0.00412,0.01711,0.00265,0.01291,-0.01213,0.00728,0.02338,-0.00729,0.00770,-0.01330,0.00074,-0.01351,0.01468,-0.01690,0.01831,-0.00087,-0.03300
>TG_Phleumpratense(timothygrass)_84	1	-0.00388,0.01119,-0.00655,0.02864,0.02023,0.00877,0.00577,-0.01022,0.02019,0.03812,-0.02382,0.00110,0.01363,0.02683,0.02592,0.02555,0.00235,0.01173,0.02993,-0.01060,0.00761,0.01908,-0.01896,0.02694,0.02114,-0.00022,0.01073,0.02111,0.02043,-0.00408,-0.02262,0.02456,-0.04660,0.01791,-0.00459,-0.01160,0.01319,-0.03109,0.02115,0.00227
>TG_Phleumpratense(timothygrass)_85	1	0.01226,-0.01855,-0.02934,-0.01763,0.00309,-0.01469,0.00322,0.00510,0.00068,-0.01915,-0.02066,-0.00874,-0.00368,-0.01464,0.00694,-0.03576,0.01270,-0.00941,0.00328,0.01753,0.00264,-0.00551,0.03373,0.02238,-0.00217,0.02853,-0.01678,-0.02811,0.00716,-0.02361,0.00999,0.02759,-0.00609,-0.01898,-0.00740,0.01642,-0.03992,0.03446,0.00617,0.00578
>TG_Phleumpratense(timothygrass)_86	1	0.00371,-0.01770,0.00706,-0.01993,-0.00048,-0.01262,0.00663,-0.00365,-0.00112,-0.02662,-0.00307,0.00846,-0.00589,0.00066,-0.00768,0.00935,-0.00844,-0.01892,0.01824,0.02130,-0.01821,-0.00418,0.01622,-0.01990,0.00915,-0.02850,-0.00190,0.01471,-0.01103,-0.02868,0.01605,-0.00220,-0.00551,0.02487,0.00326,0.00469,-0.01298,-0.00119,-0.01754,0.00985
>TG_Phleumpratense(timothygrass)_87	1	0.00346,0.00093,-0.00323,0.01591,-0.00024,-0.00362,0.00432,-0.00247,-0.00646,-0.01519,-0.01319,0.00956,0.00371,-0.00334,0.00908,0.00133,0.00238,0.00659,-0.00081,-0.00754,-0.00063,0.01487,0.01204,-0.01106,-0.02527,-0.00473,0.00972,-0.04616,-0.00726,0.01712,-0.01847,0.00519,0.01563,0.00824,0.01366,-0.02285,0.01292,0.01228,-0.02415,-0.02628
>TG_Phleumpratense(timothygrass)_88	1	-0.00491,-0.00437,0.00182,0.00642,-0.01690,-0.01799,-0.00385,0.00527,-0.01128,-0.02466,0.01100,0.01312,0.02134,0.00696,0.01050,-0.00901,-0.00659,-0.01749,-0.00286,-0.00415,-0.00763,-0.00079,-0.01301,-0.00390,-0.00685,-0.04182,-0.02215,0.02548,-0.01112,0.02103,0.00802,-0.01024,0.00023,-0.01266,0.00543,0.04162,0.01558,-0.01167,-0.00780,-0.05470
>TG_Phleumpratense(timothygrass)_89	1	-0.01097,0.00561,-0.02467,-0.00011,-0.02460,-0.01263,0.01807,-0.00114,0.00781,0.02207,0.00403,0.01003,0.00275,-0.00241,-0.02043,0.00056,-0.00931,-0.05423,0.00776,0.01653,-0.00120,0.02225,0.02759,0.01073,-0.01442,-0.03571,-0.00327,0.03188,0.00479,0.00523,0.02486,0.00149,-0.02048,0.00969,-0.02031,0.01194,-0.02000,0.03762,-0.00634,0.04765
>TG_Phleumpratense(timothygrass)_90	1	0.00197,0.01041,-0.00998,0.02148,-0.02127,-0.04596,0.00631,0.00339,0.01042,-0.01117,0.00930,0.01219,-0.01235,0.01647,0.00353,0.03764,-0.03587,0.02739,0.03157,-0.01353,-0.02062,-0.01572,-0.02089,0.01449,0.01311,-0.01589,-0.00758,0.02417,0.00494,0.03171,0.04025,-0.02256,0.00672,0.01614,-0.03309,0.01341,0.03163,0.02011,0.03863,-0.00502
>TG_Phleumpratense(timothygrass)_91	1	0.02572,0.00392,0.00864,0.00688,-0.01114,0.01088,0.02215,-0.01958,-0.00030,0.01378,0.01036,0.01858,0.00145,-0.00141,-0.00120,0.01900,0.02898,0.01486,0.00559,0.00791,0.01785,-0.02082,0.01020,0.01198,-0.00132,0.02013,0.01249,-0.02833,0.01664,-0.00481,0.02022,0.04070,-0.02621,0.00493,0.02315,0.01796,-0.01824,0.03149,-0.01118,-0.01458
>TG_Phleumpratense(timothygrass)_92	1	-0.00675,0.02672,0.00949,0.01098,-0.00735,-0.00748,0.02872,0.00515,0.00437,0.00721,0.01438,0.07159,-0.00532,0.00831,0.01051,-0.00752,0.03332,-0.00379,-0.01625,-0.01842,0.00009,0.03449,-0.01042,-0.01434,0.01796,0.00582,0.05143,-0.00090,-0.01084,-0.03429,-0.00501,0.02619,-0.00569,-0.01702,-0.00411,0.01708,0.02926,0.00461,-0.02699,-0.00443
>TG_Phleumpratense(timothygrass)_93	1	-0.00547,-0.02673,-0.01040,-0.01753,0.03197,0.02254,0.02670,-0.01602,-0.01760,-0.01723,-0.00432,0.01045,0.00405,0.00514,-0.05774,0.00141,-0.03011,0.01430,-0.00805,-0.04118,0.01502,0.04524,-0.01467,-0.01052,0.01276,0.00473,-0.04700,-0.03700,0.02264,0.05521,0.00365,0.04039,0.04326,-0.02457,0.04324,0.00747,-0.01996,0.01523,-0.00503,0.00431
>TG_Phleumpratense(timothygrass)_94	1	0.02067,-0.01886,-0.01199,-0.00073,0.02672,0.01152,0.02733,-0.01390,0.00814,-0.02529,-0.00268,0.00450,0.00318,-0.00387,-0.05493,-0.00401,-0.00787,0.02572,-0.03014,-0.01920,-0.00068,0.04247,-0.01588,-0.00384,0.04011,0.00549,-0.04009,-0.01665,-0.01997,0.04058,-0.00006,0.03261,0.03950,-0.02045,0.00876,-0.01805,-0.01900,0.00895,0.03423,-0.04630
>TG_Phleumpratense(timothygrass)_95	1	0.01165,0.01164,0.00877,0.00890,0.00065,0.00748,-0.01559,0.00499,-0.01070,-0.00234,0.00723,0.01855,0.00408,-0.01717,-0.00224,0.00444,0.00950,0.00614,-0.00435,0.00697,0.01532,0.02594,0.03913,-0.00152,0.00236,-0.00413,0.02960,0.01415,0.00727,0.00005,-0.01587,-0.01418,0.00581,0.00726,-0.00342,-0.00733,-0.04389,0.00435,0.00850,0.01004
>TG_Phleumpratense(timothygrass)_96	1	-0.03435,-0.01736,0.02995,-0.01928,0.02389,0.02327,0.02459,0.01128,0.01825,0.02961,-0.01317,-0.00166,0.00434,-0.00638,0.00425,0.00305,0.00849,-0.01432,0.00471,0.00329,0.00747,0.02403,-0.00634,0.02225,-0.03424,-0.03324,-0.00771,0.01006,0.02101,-0.03664,0.04367,-0.00511,0.01051,-0.01912,-0.05642,-0.03716,-0.04257,0.01059,0.03264,-0.02337
>TG_Phleumpratense(timothygrass)_97	1	0.01355,0.00065,0.02505,-0.01189,-0.01058,0.01996,-0.01506,0.00035,0.01491,-0.00890,0.00054,0.02168,-0.02129,-0.00505,0.01357,-0.01121,-0.01460,-0.02872,0.00355,-0.00004,-0.01483,-0.02102,-0.03266,-0.00002,0.01870,-0.02164,0.01785,-0.01612,0.00978,-0.02474,-0.03546,0.00976,-0.01292,0.00217,-0.00046,-0.01576,-0.00797,0.00909,0.00020,0.02895
>TG_Phleumpratense(timothygrass)_98	1	0.02250,-0.00401,0.02240,0.01521,0.00174,0.01225,-0.00522,0.01012,0.02737,-0.00674,0.01874,0.01615,-0.01250,0.02129,0.01348,0.01439,-0.00837,-0.03524,0.01772,-0.01064,-0.00884,-0.00488,-0.04259,0.01658,-0.00471,-0.03043,0.01209,-0.02316,0.01084,0.00029,-0.00959,0.01324,0.01812,0.01767,-0.02559,-0.01922,-0.01896,-0.00547,0.01152,0.00212
>TG_Phleumpratense(timothygrass)_99	1	0.01882,-0.00712,0.01393,0.01929,0.00997,0.00778,0.02534,0.00050,0.02655,0.00157,0.01887,-0.00245,-0.00753,0.01502,-0.00162,0.01031,-0.01361,-0.01456,0.01025,-0.01980,-0.01903,0.00383,-0.02846,-0.00218,-0.01713,-0.02975,-0.01584,-0.01014,-0.00742,-0.01191,0.00398,0.01284,0.02308,-0.01541,-0.00546,-0.04083,0.00963,-0.00524,-0.01946,0.00677
>TG_Phleumpratense(timothygrass)_100	1	0.02442,-0.03310,-0.00161,0.00429,-0.00029,0.01032,0.01470,-0.00474,-0.01949,-0.00752,0.00241,-0.05113,0.01092,0.00364,-0.00486,-0.02003,0.01356,0.00940,0.02144,0.01116,-0.02555,0.02092,0.02744,0.00677,-0.00293,-0.01851,0.00989,-0.00460,-0.01945,0.00106,-0.01279,-0.01445,-0.00831,-0.01097,0.00671,0.01569,-0.00983,0.03350,0.01910,0.02419
>TG_Phleumpratense(timothygrass)_101	1	0.01340,-0.01524,-0.00630,-0.00271,-0.01707,0.00490,0.02442,-0.00266,-0.01713,0.00293,0.00826,-0.00791,0.01330,0.00061,-0.00517,-0.02771,0.01556,-0.00060,0.01379,0.00109,-0.03399,-0.01405,0.01477,-0.00095,-0.01102,-0.03002,0.01339,0.00466,-0.00878,0.00755,-0.01063,-0.00785,-0.00963,-0.00242,0.00433,-0.01174,0.01774,0.01714,0.01071,0.01854
>TG_Phleumpratense(timothygrass)_102	1	-0.01197,-0.01082,0.00491,-0.00335,-0.01344,0.00613,-0.01781,0.01015,-0.00761,0.00417,-0.02607,0.00838,-0.00416,0.01942,0.01975,-0.00138,-0.00250,-0.00326,-0.00537,-0.01900,-0.00706,-0.00860,-0.00153,-0.00561,0.01753,0.00726,-0.01640,-0.02074,0.00717,0.00921,-0.03306,0.01018,-0.00955,-0.00343,-0.01539,0.02220,0.00446,-0.02230,-0.00615,0.01595
>TG_Phleumpratense(timothygrass)_103	1	-0.00947,-0.01141,-0.00019,-0.01430,-0.01973,-0.01616,-0.03370,0.00684,-0.00075,-0.00200,0.00145,0.01590,0.00410,0.02026,0.01171,0.00010,0.02515,-0.00524,-0.02599,-0.01910,-0.01596,0.00075,-0.00173,0.01773,0.01587,-0.00330,-0.02948,0.00136,0.00681,-0.01278,-0.02705,0.00992,-0.00961,-0.02506,0.01491,0.02995,0.02302,0.00609,0.02491,-0.00896
>TG_Phleumpratense(timothygrass)_104	1	0.00491,-0.01464,-0.01270,-0.01317,-0.00223,-0.04681,-0.03257,0.00033,-0.00650,-0.02199,0.00462,0.01432,0.00979,-0.00391,-0.01952,0.05035,0.01574,0.00214,-0.01425,0.00710,-0.00490,-0.00591,0.00199,0.01752,0.02616,-0.04290,-0.00492,-0.00622,0.01255,-0.00887,0.00385,-0.00985,0.01560,-0.01236,0.00383,0.03177,-0.00263,-0.00248,-0.00223,-0.01367
>TG_Phleumpratense(timothygrass)_105	1	-0.00242,0.00853,-0.01542,0.00049,0.00671,-0.03963,-0.00926,-0.01399,0.00432,-0.02816,-0.02326,-0.01892,0.01831,-0.00121,-0.02642,0.03584,-0.01728,-0.00267,0.00487,0.00149,0.01696,-0.00531,-0.00569,-0.00058,0.03247,-0.01221,0.02415,-0.01203,0.00532,0.01210,-0.01851,0.00193,0.01585,-0.00105,-0.02074,-0.00970,-0.01263,-0.00143,0.01074,-0.01843
>TG_Phleumpratense(timothygrass)_106	1	0.00576,-0.01035,0.00632,0.00193,0.00675,0.03614,-0.01690,0.00214,0.00600,0.00152,-0.00083,0.01407,0.00750,0.00560,0.01538,0.01878,-0.01575,0.00119,0.01075,0.00293,-0.01428,-0.00064,-0.00287,0.01181,0.01808,-0.00111,0.02178,-0.00268,0.01192,-0.01821,-0.02594,0.02053,0.01270,0.01081,-0.00754,-0.01532,-0.02951,0.00803,0.01285,0.01129
>TG_Phleumpratense(timothygrass)_107	1	0.01985,-0.00109,0.00488,0.01977,-0.00590,0.01543,-0.02682,0.00321,0.02326,-0.00323,-0.00625,0.00495,-0.01028,0.00735,0.00685,-0.00567,-0.01964,-0.00742,0.01244,-0.00802,-0.01238,-0.01251,-0.01145,0.00522,-0.00225,-0.01628,0.02830,-0.00147,0.00313,-0.01146,-0.02735,0.01651,0.00261,0.02637,-0.01849,-0.03154,-0.01897,0.00842,0.02117,0.01614
>TG_Phleumpratense(timothygrass)_108	1	0.00447,0.00413,0.00183,0.02807,-0.00038,0.02189,-0.01025,0.00554,0.02474,0.00137,-0.00605,0.01560,-0.00442,0.02916,0.01522,-0.00069,-0.02893,-0.01422,0.02051,-0.00573,-0.01540,-0.02507,-0.01528,0.01662,-0.00212,-0.02254,0.01729,-0.00799,0.02369,0.00925,-0.01711,0.02333,-0.00772,0.03839,-0.00827,-0.01940,-0.01698,-0.00835,0.02255,-0.00851
>TG_Phleumpratense(timothygrass)_109	1	-0.00387,-0.00342,0.00607,0.02439,-0.01126,0.01517,-0.00999,0.00563,0.00997,0.00186,-0.00842,0.02449,0.01893,0.02101,-0.01004,0.00945,-0.02699,-0.02134,0.02316,0.01004,-0.01695,-0.01875,-0.01163,0.02711,-0.00913,0.00300,0.02073,-0.00981,0.01880,-0.00960,-0.01385,-0.01080,-0.03202,0.02294,0.01225,-0.02751,0.00019,-0.01230,0.03995,-0.02196
>TG_Phleumpratense(timothygrass)_110	1	-0.00276,0.00001,-0.03824,0.01426,0.02409,-0.01255,-0.01070,0.01975,0.00401,0.00201,0.01962,-0.01852,-0.01178,0.01565,0.02126,-0.01329,-0.02128,-0.00666,-0.00663,0.01494,-0.01892,0.05276,0.00482,-0.02336,0.00266,0.01436,-0.00064,0.01361,-0.00732,-0.02570,0.00991,0.00287,-0.02309,-0.00246,-0.01627,-0.02329,-0.02083,0.05292,-0.01488,0.02506
>TG_Phleumpratense(timothygrass)_111	1	-0.00392,-0.00112,-0.01433,0.01649,0.00572,-0.01648,0.00249,-0.00711,0.01171,-0.03087,0.00870,0.02838,-0.01121,0.02422,0.00123,-0.01026,-0.03340,0.01181,0.02097,0.01003,-0.01361,0.01655,-0.00442,0.01319,-0.00193,-0.00367,0.02115,-0.01060,0.00845,0.00250,-0.00363,-0.02559,0.03464,0.00527,0.02073,-0.00716,-0.00592,-0.01999,0.00239,-0.03223
>TG_Phleumpratense(timothygrass)_112	1	-0.01130,0.01307,0.00736,0.00337,-0.00888,0.00052,-0.00065,-0.00051,-0.01592,-0.00553,-0.01097,0.00431,-0.00698,-0.00167,0.00590,-0.01565,-0.01137,-0.00123,0.01260,-0.00320,0.00745,-0.03877,-0.00141,0.00542,-0.00217,-0.00349,-0.03708,-0.01395,-0.00683,0.01817,-0.01377,0.00579,-0.00856,0.00143,-0.02771,0.04304,0.00413,-0.00333,0.00110,0.00299
>TG_Phleumpratense(timothygrass)_113	1	-0.01038,-0.00062,-0.00139,-0.00970,-0.01153,-0.01583,-0.02476,-0.00136,-0.01379,-0.00116,0.00512,-0.01400,0.00276,-0.01007,-0.00801,-0.00804,0.02089,-0.00321,0.01178,-0.00805,-0.01144,-0.02063,0.00130,0.01388,0.00698,0.00486,-0.02851,-0.00357,-0.00742,0.00337,-0.03033,0.00880,-0.00395,-0.00304,-0.00278,0.02189,0.02125,0.00492,-0.00973,0.00903
>TG_Phleumpratense(timothygrass)_114	1	0.00528,0.00399,0.00025,-0.00007,-0.01122,-0.03833,-0.02876,-0.00705,0.00239,-0.00839,0.00891,-0.00986,-0.00349,-0.01884,-0.01215,0.03957,0.01447,-0.00205,-0.00089,-0.00511,-0.00795,0.00737,-0.00114,-0.00068,0.00505,-0.03122,-0.00594,-0.00595,0.02001,0.00263,0.00130,-0.02040,0.00969,0.00109,0.02230,0.01827,-0.02496,0.00957,-0.01377,-0.02536
